,product brand,product name,price,store name
18761,Unknown,Fennel,5.49,"Mcarthur, Ottawa"
2630,Unknown,Fennel,5.99,"Lonsdale, Vancouver"
8056,Unknown,Escarole,3.49,"Mclaughlin, Toronto"
2,Unknown,English Cucumber,1.99,"Lonsdale, Vancouver"
13768,Unknown,English Cucumber,1.29,"Mcarthur, Ottawa"
3702,Unknown,English Cucumber,1.29,"Mclaughlin, Toronto"
6299,Unknown,Endive,5.99,"Mclaughlin, Toronto"
16388,Unknown,Endive,5.99,"Mcarthur, Ottawa"
13155,Unknown,"Eggplant, Baby",0.55,"Brewery Dist, Edmonton"
5404,Unknown,Eddoes,1.32,"Mclaughlin, Toronto"
15459,Unknown,Eddoes,1.32,"Mcarthur, Ottawa"
1330,Unknown,Dried Turkish Apricots,3.99,"Lonsdale, Vancouver"
10747,Unknown,Dried Turkish Apricots,3.99,"Brewery Dist, Edmonton"
5031,Unknown,Dried Turkish Apricots,3.49,"Mclaughlin, Toronto"
9460,Unknown,Dried Porcini Mushrooms,5.99,"Brewery Dist, Edmonton"
3746,Unknown,Dried Porcini Mushrooms,5.99,"Mclaughlin, Toronto"
46,Unknown,Dried Porcini Mushrooms,5.99,"Lonsdale, Vancouver"
13814,Unknown,Dried Porcini Mushrooms,5.99,"Mcarthur, Ottawa"
1688,Unknown,Dragon Fruit Parfait,5.0,"Lonsdale, Vancouver"
12561,Unknown,Dragon Fruit,4.99,"Brewery Dist, Edmonton"
9513,Unknown,"Diced Papaya, Small",6.0,"Brewery Dist, Edmonton"
11533,Unknown,"Diced Mango, Small",6.0,"Brewery Dist, Edmonton"
5403,Unknown,Deluxe Neptune Salad,2.29,"Mclaughlin, Toronto"
14231,Unknown,Deluxe Bean Salad,5.5,"Mcarthur, Ottawa"
4167,Unknown,Deluxe Bean Salad,5.5,"Mclaughlin, Toronto"
10716,Unknown,Decadent Strawberry Parfait,5.0,"Brewery Dist, Edmonton"
9675,Unknown,Decadent Blueberry Parfait,5.0,"Brewery Dist, Edmonton"
3971,Unknown,Dates Medjool,14.99,"Mclaughlin, Toronto"
138,Unknown,Dates Medjool,16.99,"Lonsdale, Vancouver"
11120,Unknown,Dates Cups,3.69,"Brewery Dist, Edmonton"
16398,Unknown,Dandelion Greens,4.99,"Mcarthur, Ottawa"
6306,Unknown,Dandelion Greens,4.99,"Mclaughlin, Toronto"
9873,Unknown,Cut Papaya Halves,5.0,"Brewery Dist, Edmonton"
9542,Unknown,Curly Parsley,2.69,"Brewery Dist, Edmonton"
142,Unknown,Curly Parsley,2.69,"Lonsdale, Vancouver"
13907,Unknown,Curly Parsley,2.69,"Mcarthur, Ottawa"
3973,Unknown,"Cubed Kiwi & Strawberries, Small",6.0,"Mclaughlin, Toronto"
14214,Unknown,Cubanelle Peppers,1.87,"Mcarthur, Ottawa"
4151,Unknown,Cubanelle Peppers,1.87,"Mclaughlin, Toronto"
13156,Unknown,Cremini Mushrooms,0.36,"Brewery Dist, Edmonton"
3162,Unknown,Cremini Mushrooms,0.36,"Lonsdale, Vancouver"
11113,Unknown,"Corn Pepper Zucchini Red Pepper Kebab, 4 pack",10.0,"Brewery Dist, Edmonton"
1687,Unknown,"Corn Pepper Zucchini Red Pepper Kebab, 2 pack",6.0,"Lonsdale, Vancouver"
1005,Unknown,Cored Pineapple,7.49,"Lonsdale, Vancouver"
10424,Unknown,Cored Pineapple,7.49,"Brewery Dist, Edmonton"
16382,Unknown,Colossal Garlic,1.76,"Mcarthur, Ottawa"
8709,Unknown,Collard Greens,3.99,"Mclaughlin, Toronto"
18796,Unknown,Collard Greens,3.99,"Mcarthur, Ottawa"
9864,Unknown,Cold Pressed Lemonade,6.0,"Brewery Dist, Edmonton"
14221,Unknown,Cold Pressed Lemonade,6.0,"Mcarthur, Ottawa"
285,Unknown,Cold Pressed Lemonade,6.0,"Lonsdale, Vancouver"
4158,Unknown,Cold Pressed Lemonade,6.0,"Mclaughlin, Toronto"
12562,Unknown,Coconuts,3.99,"Brewery Dist, Edmonton"
18090,Unknown,Coconuts,2.49,"Mcarthur, Ottawa"
5019,Unknown,Coconut Rolled Medjool Dates,8.99,"Mclaughlin, Toronto"
5034,Unknown,Cobb with Cheddar Salad Mini,5.0,"Mclaughlin, Toronto"
15098,Unknown,Cobb with Cheddar Salad Mini,5.0,"Mcarthur, Ottawa"
1333,Unknown,Cobb with Cheddar Salad Mini,5.0,"Lonsdale, Vancouver"
10751,Unknown,Cobb with Cheddar Salad Mini,5.0,"Brewery Dist, Edmonton"
14024,Unknown,Cobb Salad with Cheddar Chips,9.0,"Mcarthur, Ottawa"
3950,Unknown,Cobb Salad with Cheddar Chips,9.0,"Mclaughlin, Toronto"
13788,Unknown,Cilantro,2.69,"Mcarthur, Ottawa"
3724,Unknown,Cilantro,2.69,"Mclaughlin, Toronto"
24,Unknown,Cilantro,1.99,"Lonsdale, Vancouver"
8697,Unknown,Chocolate Granola Packed Parfait with Mixed Berries,5.0,"Mclaughlin, Toronto"
12056,Unknown,Chinese Napa Cabbage,6.15,"Brewery Dist, Edmonton"
2609,Unknown,Chinese Napa Cabbage,6.15,"Lonsdale, Vancouver"
7398,Unknown,Chinese Napa Cabbage,4.92,"Mclaughlin, Toronto"
9882,Unknown,"Chinese Carrots, Jumbo",4.07,"Brewery Dist, Edmonton"
4176,Unknown,"Chinese Carrots, Jumbo",3.26,"Mclaughlin, Toronto"
460,Unknown,"Chinese Carrots, Jumbo",4.07,"Lonsdale, Vancouver"
6293,Unknown,Chinese Broccoli (gai lan),5.37,"Mclaughlin, Toronto"
10729,Unknown,Chickpea Salad,9.0,"Brewery Dist, Edmonton"
1308,Unknown,Chickpea Salad,9.0,"Lonsdale, Vancouver"
1319,Unknown,Chicken Salad,2.29,"Lonsdale, Vancouver"
17498,Unknown,Chicken Salad,2.29,"Mcarthur, Ottawa"
7421,Unknown,Chicken Salad,2.29,"Mclaughlin, Toronto"
11543,Unknown,"Chicken Ceasar Salad, Mini No Bacon",5.0,"Brewery Dist, Edmonton"
1691,Unknown,"Chicken Ceasar Salad, Mini No Bacon",5.0,"Lonsdale, Vancouver"
14759,Unknown,Chicken Caesar Salad Mini,5.0,"Mcarthur, Ottawa"
10403,Unknown,Chicken Caesar Salad Mini,5.0,"Brewery Dist, Edmonton"
988,Unknown,Chicken Caesar Salad Mini,5.0,"Lonsdale, Vancouver"
4707,Unknown,Chicken Caesar Salad Mini,5.0,"Mclaughlin, Toronto"
982,Unknown,Chicken Caesar Salad Family Size,17.0,"Lonsdale, Vancouver"
10396,Unknown,Chicken Caesar Salad Family Size,17.0,"Brewery Dist, Edmonton"
14753,Unknown,Chicken Caesar Salad Family Size,17.0,"Mcarthur, Ottawa"
4697,Unknown,Chicken Caesar Salad Family Size,17.0,"Mclaughlin, Toronto"
9532,Unknown,Chicken BLT Salad Mini,5.0,"Brewery Dist, Edmonton"
13889,Unknown,Chicken BLT Salad Mini,5.0,"Mcarthur, Ottawa"
16406,Unknown,Chick Pea/Artichoke/Sundried Tomato Salad,7.79,"Mcarthur, Ottawa"
4402,Unknown,Chick Pea/Artichoke/Sundried Tomato Salad,7.79,"Mclaughlin, Toronto"
10107,Unknown,"Chick Pea Salad, Mini",5.0,"Brewery Dist, Edmonton"
15475,Unknown,Cherry Tomatoes,5.99,"Mcarthur, Ottawa"
4672,Unknown,Cheddar and Bacon Potato Salad,2.29,"Mclaughlin, Toronto"
4417,Unknown,Chayote Squash,7.69,"Mclaughlin, Toronto"
11109,Unknown,Chayote Squash,1.69,"Brewery Dist, Edmonton"
17485,Unknown,"Chanterelle Mushrooms, Dried",5.99,"Mcarthur, Ottawa"
10727,Unknown,"Chanterelle Mushrooms, Dried",5.99,"Brewery Dist, Edmonton"
7407,Unknown,"Chanterelle Mushrooms, Dried",5.99,"Mclaughlin, Toronto"
1307,Unknown,"Chanterelle Mushrooms, Dried",5.99,"Lonsdale, Vancouver"
474,Unknown,Cello Spinach,4.99,"Lonsdale, Vancouver"
10093,Unknown,Cello Spinach,4.99,"Brewery Dist, Edmonton"
4397,Unknown,Cello Spinach,4.99,"Mclaughlin, Toronto"
14464,Unknown,Cello Spinach,4.99,"Mcarthur, Ottawa"
120,Unknown,Celery Sticks,4.0,"Lonsdale, Vancouver"
3717,Unknown,Celery Stalks,4.99,"Mclaughlin, Toronto"
9432,Unknown,Celery Stalks,3.99,"Brewery Dist, Edmonton"
16,Unknown,Celery Stalks,3.99,"Lonsdale, Vancouver"
13782,Unknown,Celery Stalks,4.99,"Mcarthur, Ottawa"
8726,Unknown,Celery Root,4.16,"Mclaughlin, Toronto"
18798,Unknown,Celery Root,4.16,"Mcarthur, Ottawa"
13750,Unknown,Celery Root,8.34,"Brewery Dist, Edmonton"
12023,Unknown,Celery Hearts,5.99,"Brewery Dist, Edmonton"
2144,Unknown,Celery Hearts,5.99,"Lonsdale, Vancouver"
6319,Unknown,Celery Hearts,5.99,"Mclaughlin, Toronto"
10096,Unknown,Cauliflower Steak,10.0,"Brewery Dist, Edmonton"
18800,Unknown,Cauliflower Florets,4.18,"Mcarthur, Ottawa"
14468,Unknown,Cauliflower Florets,6.0,"Mcarthur, Ottawa"
10098,Unknown,Cauliflower Florets,6.0,"Brewery Dist, Edmonton"
478,Unknown,Cauliflower Florets,6.0,"Lonsdale, Vancouver"
969,Unknown,Cauliflower And Broccoli,6.0,"Lonsdale, Vancouver"
10383,Unknown,Cauliflower And Broccoli,6.0,"Brewery Dist, Edmonton"
14740,Unknown,Cauliflower And Broccoli,6.0,"Mcarthur, Ottawa"
13787,Unknown,Cauliflower,4.99,"Mcarthur, Ottawa"
9439,Unknown,Cauliflower,5.99,"Brewery Dist, Edmonton"
23,Unknown,Cauliflower,5.99,"Lonsdale, Vancouver"
3723,Unknown,Cauliflower,4.99,"Mclaughlin, Toronto"
15470,Unknown,Cassava,3.73,"Mcarthur, Ottawa"
11122,Unknown,Cassava,3.73,"Brewery Dist, Edmonton"
5423,Unknown,Cassava,3.73,"Mclaughlin, Toronto"
6860,Unknown,"Carrots, Bunched",3.99,"Mclaughlin, Toronto"
2603,Unknown,"Carrots, Bunched",2.99,"Lonsdale, Vancouver"
12052,Unknown,"Carrots, Bunched",2.99,"Brewery Dist, Edmonton"
108,Unknown,Carrots & Snap Peas,6.0,"Lonsdale, Vancouver"
10122,Unknown,Carrots & Cucumber,6.0,"Brewery Dist, Edmonton"
983,Unknown,Carrots & Cucumber,6.0,"Lonsdale, Vancouver"
14471,Unknown,Carrots & Cucumber,6.0,"Mcarthur, Ottawa"
264,Unknown,Carrots & Celery,6.0,"Lonsdale, Vancouver"
9663,Unknown,Carrots & Celery,6.0,"Brewery Dist, Edmonton"
992,Unknown,Carrots,0.57,"Lonsdale, Vancouver"
10407,Unknown,Carrots,0.57,"Brewery Dist, Edmonton"
4683,Unknown,Carrots,0.71,"Mclaughlin, Toronto"
10753,Unknown,Caribbean Avocado,5.99,"Brewery Dist, Edmonton"
15100,Unknown,Caribbean Avocado,3.99,"Mcarthur, Ottawa"
5036,Unknown,Caribbean Avocado,3.99,"Mclaughlin, Toronto"
15490,Unknown,Car Cara Orange,6.49,"Mcarthur, Ottawa"
9699,Unknown,"Caprese Salad, Mini",10.0,"Brewery Dist, Edmonton"
15887,Unknown,Cantaloupe Slices,6.0,"Mcarthur, Ottawa"
5825,Unknown,Cantaloupe Slices,6.0,"Mclaughlin, Toronto"
11537,Unknown,Cantaloupe Slices,6.0,"Brewery Dist, Edmonton"
9667,Unknown,Cantaloupe Halves,6.0,"Brewery Dist, Edmonton"
9453,Unknown,Cantaloupe,4.99,"Brewery Dist, Edmonton"
3740,Unknown,Cantaloupe,5.99,"Mclaughlin, Toronto"
38,Unknown,Cantaloupe,4.99,"Lonsdale, Vancouver"
13804,Unknown,Cantaloupe,5.99,"Mcarthur, Ottawa"
11124,Unknown,California Salad,9.0,"Brewery Dist, Edmonton"
1686,Unknown,"Caesar Salad, No Bacon",5.0,"Lonsdale, Vancouver"
14761,Unknown,Caesar Salad Mini,5.0,"Mcarthur, Ottawa"
10405,Unknown,Caesar Salad Mini,5.0,"Brewery Dist, Edmonton"
990,Unknown,Caesar Salad Mini,5.0,"Lonsdale, Vancouver"
11130,Unknown,Caesar Salad Family Size,17.0,"Brewery Dist, Edmonton"
15478,Unknown,Caesar Salad Family Size,17.0,"Mcarthur, Ottawa"
5419,Unknown,Caesar Salad Family Size,17.0,"Mclaughlin, Toronto"
4156,Unknown,Cactus Pears 12X4ct,3.99,"Mclaughlin, Toronto"
14219,Unknown,Cactus Pears 12X4ct,3.99,"Mcarthur, Ottawa"
19494,Unknown,"Cabbage, Green",4.77,"Mcarthur, Ottawa"
13764,Unknown,"Cabbage, Green",6.27,"Brewery Dist, Edmonton"
3149,Unknown,"Cabbage, Green",6.27,"Lonsdale, Vancouver"
9416,Unknown,"Cabbage, Green",4.77,"Mclaughlin, Toronto"
15453,Unknown,Butternut Squash Crinkle Fries,7.0,"Mcarthur, Ottawa"
717,Unknown,Butternut Squash,12.38,"Lonsdale, Vancouver"
14485,Unknown,Butternut Squash,12.38,"Mcarthur, Ottawa"
10134,Unknown,Butternut Squash,12.38,"Brewery Dist, Edmonton"
4419,Unknown,Butternut Squash,12.38,"Mclaughlin, Toronto"
17479,Unknown,Buttercup Squash,10.06,"Mcarthur, Ottawa"
7403,Unknown,Buttercup Squash,10.06,"Mclaughlin, Toronto"
16930,Unknown,Brussels Sprouts,0.3,"Mcarthur, Ottawa"
6850,Unknown,Brussels Sprouts,0.3,"Mclaughlin, Toronto"
2599,Unknown,Brussels Sprouts,0.33,"Lonsdale, Vancouver"
719,Unknown,Brussel Sprouts with Red Onions,7.0,"Lonsdale, Vancouver"
10377,Unknown,Brussel Sprouts with Red Onions,7.0,"Brewery Dist, Edmonton"
15460,Unknown,Brussel Sprouts with Red Onions,7.0,"Mcarthur, Ottawa"
6312,Unknown,Broccolini,3.99,"Mclaughlin, Toronto"
16391,Unknown,Broccolini,3.99,"Mcarthur, Ottawa"
2153,Unknown,Broccolini,3.99,"Lonsdale, Vancouver"
12009,Unknown,Broccolini,3.99,"Brewery Dist, Edmonton"
9888,Unknown,"Broccoli Salad, Mini",5.0,"Brewery Dist, Edmonton"
9446,Unknown,Broccoli Crowns,3.34,"Brewery Dist, Edmonton"
10386,Unknown,Broccoli Crowns,6.0,"Brewery Dist, Edmonton"
3731,Unknown,Broccoli Crowns,3.34,"Mclaughlin, Toronto"
31,Unknown,Broccoli Crowns,3.34,"Lonsdale, Vancouver"
972,Unknown,Broccoli Crowns,6.0,"Lonsdale, Vancouver"
13795,Unknown,Broccoli Crowns,3.34,"Mcarthur, Ottawa"
5030,Unknown,Broccoli Cashew Crunch Salad,2.29,"Mclaughlin, Toronto"
13800,Unknown,Broccoli,3.99,"Mcarthur, Ottawa"
3736,Unknown,Broccoli,3.99,"Mclaughlin, Toronto"
34,Unknown,Broccoli,4.49,"Lonsdale, Vancouver"
9449,Unknown,Broccoli,4.49,"Brewery Dist, Edmonton"
7413,Unknown,Bosc Pears,1.45,"Mclaughlin, Toronto"
1312,Unknown,Bosc Pears,1.69,"Lonsdale, Vancouver"
13896,Unknown,Bombay Chicken Salad,6.18,"Mcarthur, Ottawa"
15888,Unknown,Bok Choy,2.98,"Mcarthur, Ottawa"
11538,Unknown,Bok Choy,3.51,"Brewery Dist, Edmonton"
1695,Unknown,Bok Choy,3.51,"Lonsdale, Vancouver"
282,Unknown,Blueberry Parfait,5.0,"Lonsdale, Vancouver"
14227,Unknown,Blueberry Parfait,5.0,"Mcarthur, Ottawa"
9870,Unknown,Blueberry Parfait,5.0,"Brewery Dist, Edmonton"
15924,Unknown,Blueberries 1/2 pint,3.99,"Mcarthur, Ottawa"
28,Unknown,Blueberries 1 pint,3.99,"Lonsdale, Vancouver"
13792,Unknown,Blueberries 1 pint,5.99,"Mcarthur, Ottawa"
3728,Unknown,Blueberries 1 pint,5.99,"Mclaughlin, Toronto"
9443,Unknown,Blueberries 1 pint,3.99,"Brewery Dist, Edmonton"
18130,Unknown,Blueberries,8.99,"Mcarthur, Ottawa"
16925,Unknown,Blood Orange Tarocco,2.89,"Mcarthur, Ottawa"
687,Unknown,Blackberries 1/2 Pint,4.99,"Lonsdale, Vancouver"
12027,Unknown,Blackberries 1/2 Pint,4.99,"Brewery Dist, Edmonton"
716,Unknown,Blackberries 1 pint,8.99,"Lonsdale, Vancouver"
14727,Unknown,Blackberries 1 pint,8.99,"Mcarthur, Ottawa"
10136,Unknown,Blackberries 1 pint,8.99,"Brewery Dist, Edmonton"
4418,Unknown,Blackberries 1 pint,8.99,"Mclaughlin, Toronto"
13878,Unknown,Black Figs,1.29,"Mcarthur, Ottawa"
13883,Unknown,Black Figs,7.99,"Mcarthur, Ottawa"
3828,Unknown,Black Figs,1.29,"Mclaughlin, Toronto"
5425,Unknown,"Bio Raw, The Shred",12.0,"Mclaughlin, Toronto"
5405,Unknown,"Bio Raw, Fiesta",12.0,"Mclaughlin, Toronto"
3720,Unknown,"Bi-Colour Corn, Corn on the Cob",0.99,"Mclaughlin, Toronto"
9435,Unknown,"Bi-Colour Corn, Corn on the Cob",0.99,"Brewery Dist, Edmonton"
19,Unknown,"Bi-Colour Corn, Corn on the Cob",0.99,"Lonsdale, Vancouver"
6302,Unknown,Beta Sweet Carrots,5.99,"Mclaughlin, Toronto"
5814,Unknown,Bean Sprouts,2.49,"Mclaughlin, Toronto"
18100,Unknown,Bean Runner,4.99,"Mcarthur, Ottawa"
7443,Unknown,Bean Runner,4.99,"Mclaughlin, Toronto"
14445,Unknown,Basil,4.99,"Mcarthur, Ottawa"
5018,Unknown,Bartlett Pears,5.99,"Mclaughlin, Toronto"
13791,Unknown,Bartlett Pears,1.38,"Mcarthur, Ottawa"
9442,Unknown,Bartlett Pears,1.38,"Brewery Dist, Edmonton"
3727,Unknown,Bartlett Pears,1.38,"Mclaughlin, Toronto"
15085,Unknown,Bartlett Pears,5.99,"Mcarthur, Ottawa"
27,Unknown,Bartlett Pears,1.38,"Lonsdale, Vancouver"
5017,Unknown,Bard Valley Natural Delights Pitted Medjool Dates,9.99,"Mclaughlin, Toronto"
1302,Unknown,Bard Valley Natural Delights Pitted Medjool Dates,9.99,"Lonsdale, Vancouver"
15084,Unknown,Bard Valley Natural Delights Pitted Medjool Dates,9.99,"Mcarthur, Ottawa"
10722,Unknown,Bard Valley Natural Delights Pitted Medjool Dates,9.99,"Brewery Dist, Edmonton"
3701,Unknown,"Bananas, Bunch",1.75,"Mclaughlin, Toronto"
0,Unknown,"Bananas, Bunch",2.0,"Lonsdale, Vancouver"
9417,Unknown,"Bananas, Bunch",2.0,"Brewery Dist, Edmonton"
13767,Unknown,"Bananas, Bunch",1.75,"Mcarthur, Ottawa"
4696,Unknown,Banana Oatmeal Granola Parfait with Mixed Berries,5.0,"Mclaughlin, Toronto"
711,Unknown,Baby Spinach,9.0,"Lonsdale, Vancouver"
15096,Unknown,Baby Peeled Carrots,5.99,"Mcarthur, Ottawa"
6845,Unknown,Baby Napa,6.59,"Mclaughlin, Toronto"
14200,Unknown,Baby Eggplants (1 pack),2.77,"Mcarthur, Ottawa"
4133,Unknown,Baby Eggplants (1 pack),2.77,"Mclaughlin, Toronto"
3808,Unknown,Baby Corn,5.99,"Mclaughlin, Toronto"
18792,Unknown,Baby Bok Choy,4.35,"Mcarthur, Ottawa"
8725,Unknown,Baby Bok Choy,4.35,"Mclaughlin, Toronto"
9427,Unknown,Avocados Bag,6.49,"Brewery Dist, Edmonton"
3711,Unknown,Avocados Bag,5.99,"Mclaughlin, Toronto"
13776,Unknown,Avocados Bag,5.99,"Mcarthur, Ottawa"
11,Unknown,Avocados Bag,6.49,"Lonsdale, Vancouver"
9463,Unknown,Avocado Salad,9.0,"Brewery Dist, Edmonton"
117,Unknown,Avocado Salad,9.0,"Lonsdale, Vancouver"
5845,Unknown,Avocado,2.99,"Mclaughlin, Toronto"
9457,Unknown,Avocado,1.99,"Brewery Dist, Edmonton"
42,Unknown,Avocado,1.99,"Lonsdale, Vancouver"
16363,Unknown,Avocado,2.99,"Mcarthur, Ottawa"
6313,Unknown,Ataulfo Mango,1.99,"Mclaughlin, Toronto"
16400,Unknown,Ataulfo Mango,1.99,"Mcarthur, Ottawa"
12019,Unknown,Ataulfo Mango,2.99,"Brewery Dist, Edmonton"
2155,Unknown,Ataulfo Mango,2.99,"Lonsdale, Vancouver"
3706,Unknown,Asparagus,5.19,"Mclaughlin, Toronto"
13772,Unknown,Asparagus,5.19,"Mcarthur, Ottawa"
9422,Unknown,Asparagus,6.49,"Brewery Dist, Edmonton"
6,Unknown,Asparagus,6.49,"Lonsdale, Vancouver"
6300,Unknown,"Artichokes, Large",2.99,"Mclaughlin, Toronto"
10760,Unknown,Apricots,1.08,"Brewery Dist, Edmonton"
15107,Unknown,Apricots,0.92,"Mcarthur, Ottawa"
5041,Unknown,Apricots,0.92,"Mclaughlin, Toronto"
10754,Unknown,Apple Cosmic Crisp,1.85,"Brewery Dist, Edmonton"
1335,Unknown,Apple Cosmic Crisp,1.85,"Lonsdale, Vancouver"
15101,Unknown,Apple Cosmic Crisp,2.11,"Mcarthur, Ottawa"
18767,Unknown,Alphonso mango,5.99,"Mcarthur, Ottawa"
5415,Unknown,Alphonso mango,5.99,"Mclaughlin, Toronto"
12543,Unknown,Acorn Squash,5.54,"Brewery Dist, Edmonton"
2612,Unknown,Acorn Squash,5.54,"Lonsdale, Vancouver"
17481,Unknown,Acorn Squash,5.54,"Mcarthur, Ottawa"
7405,Unknown,Acorn Squash,5.54,"Mclaughlin, Toronto"
15879,Unknown,Abate Fetel Pears,1.58,"Mcarthur, Ottawa"
5428,Unknown,Abate Fetel Pears,1.58,"Mclaughlin, Toronto"
10120,Unknown,4 Inch Oregano Pot,3.99,"Brewery Dist, Edmonton"
704,Unknown,4 Inch Oregano Pot,3.99,"Lonsdale, Vancouver"
961,Unknown,4 Inch Cilantro Pot,3.99,"Lonsdale, Vancouver"
10133,Unknown,4 Inch Cilantro Pot,3.99,"Brewery Dist, Edmonton"
